OTU_320	5.464480874	4.329004329	12.65822785	1.848428835	7.211538462	2.638522427	18.69158879	0	3.184713376	3.184713376	23.56020942	3.03030303	0	0	8.902077151	58.21205821	29.16666667	25.53191489	5.226480836	2.183406114	0	7.109004739	0	3.401360544	54.76673428	8.146639511	6.43776824	0	14.08450704	4.273504274	29.85074627	0	0	3.773584906	0	25.92592593	2.123142251	23.25581395	6.779661017	3.496503497	4.291845494	2.72479564	3.773584906	0	0	0	0	26.21722846	2.004008016	0	14.98127341	14.54545455	5.555555556	2.044989775	3.389830508	7.633587786	2.272727273	9.324009324	73.7913486	2.207505519	0	0	13.60544218	30.74141049	6.493506494	0	13.55932203	12.65822785	0	0	0	30.09259259	80.37825059	17.81170483	7.8125	3.225806452	83.72093023	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_leptinellae
OTU_4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.98701299	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae;g__Davidiella;s__Davidiella_tassiana
OTU_4330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.484320557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;NA;NA;NA;NA;NA
OTU_3303	0	0	0	3.696857671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.291845494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.389830508	0	0	0	0	0	0	0	0	0	0	k__Fungi;NA;NA;NA;NA;NA;NA
OTU_3228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.421307506	0	0	0	2.028397566	0	10.72961373	2.298850575	2.012072435	0	0	0	0	0	0	0	6.369426752	0	0	0	0	2.72479564	0	0	0	0	0	0	6.012024048	0	0	0	5.555555556	4.08997955	0	3.816793893	2.272727273	0	2.544529262	4.415011038	0	2.88184438	0	0	0	0	0	0	0	3.361344538	4.338394794	6.944444444	0	0	0	3.225806452	13.95348837	k__Fungi;NA;NA;NA;NA;NA;NA
OTU_3229	0	0	1.808318264	0	0	0	0	0	0	6.369426752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.496503497	0	0	3.773584906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
OTU_3558	0	0	0	0	0	0	0	0	0	0	0	0	1.547987616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.773584906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.808318264	0	0	0	0	0	1.680672269	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Valsaceae;g__unidentified;s__Valsaceae_sp
OTU_3559	0	0	0	0	0	100.2638522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.036659878	0	36.7816092	0	0	0	0	0	0	0	0	0	0	0	0	0	198.9100817	0	23.71541502	0	3.115264798	0	0	174.3486974	0	26.21722846	0	1.851851852	0	0	0	86.36363636	0	0	35.3200883	0	0	0	0	0	0	0	4.219409283	2.949852507	0	0	0	0	0	89.84375	0	9.302325581	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;NA;NA
OTU_4207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.636363636	0	0	0	0	0	0	0	0	0	0	0	1.808318264	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
OTU_4206	3.64298725	8.658008658	0	0	0	0	0	0	0	0	7.853403141	0	32.50773994	0	0	24.94802495	4.166666667	2.127659574	1.742160279	17.46724891	4.842615012	66.3507109	0	30.6122449	4.056795132	0	2.145922747	2.298850575	10.06036217	12.82051282	0	0	0	0	0	0	2.123142251	0	0	0	0	0	0	0	0	0	0	0	2.004008016	0	0	0	0	0	0	0	0	2.331002331	2.544529262	2.207505519	0	0	0	0	0	0	0	0	0	1.680672269	2.169197397	4.62962963	0	0	0	25.80645161	4.651162791	k__Fungi;NA;NA;NA;NA;NA;NA
OTU_4205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.802721088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber_whetstonense
OTU_4204	3.64298725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
OTU_3220	3.64298725	4.329004329	3.616636528	9.242144177	0	2.638522427	6.230529595	16.32653061	9.554140127	3.184713376	15.70680628	6.060606061	9.287925697	0	8.902077151	6.237006237	0	2.127659574	3.484320557	0	2.421307506	4.739336493	5.235602094	0	6.085192698	0	4.291845494	11.49425287	2.012072435	0	2.132196162	8.658008658	3.623188406	15.09433962	9.216589862	3.703703704	6.369426752	9.302325581	0	3.496503497	4.291845494	13.6239782	3.773584906	3.95256917	0	6.230529595	3.436426117	3.745318352	8.016032064	4.672897196	7.490636704	18.18181818	5.555555556	8.1799591	3.389830508	19.08396947	4.545454545	6.993006993	2.544529262	6.622516556	3.184713376	5.763688761	3.401360544	7.233273056	3.246753247	4.329004329	6.779661017	21.09704641	8.849557522	6.722689076	2.169197397	0	4.728132388	2.544529262	0	0	4.651162791	k__Fungi;NA;NA;NA;NA;NA;NA
OTU_3221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.32075472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Phoma;s__Phoma_sp_LF258
OTU_3550	0	0	0	0	0	0	0	0	0	0	5.235602094	0	0	0	0	0	0	0	5.226480836	0	0	4.739336493	2.617801047	3.401360544	0	0	2.145922747	0	2.012072435	0	0	0	0	7.547169811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88184438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__unidentified;g__unidentified;s__uncultured_Diaporthales
OTU_3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.703703704	4.246284501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;NA;NA
OTU_3556	0	0	0	0	0	0	0	0	0	3.184713376	0	0	0	0	0	0	0	0	0	0	0	2.369668246	0	0	2.028397566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90513834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
OTU_899	0	0	12.65822785	22.18114603	7.211538462	0	0	0	3.184713376	9.554140127	0	3.03030303	1.547987616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.16949153	0	17.16738197	0	11.32075472	23.71541502	4.016064257	12.46105919	20.6185567	11.23595506	0	2.336448598	0	25.45454545	0	0	0	0	0	0	0	0	0	5.763688761	20.40816327	1.808318264	0	4.329004329	3.389830508	0	2.949852507	1.680672269	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
OTU_3226	7.285974499	6.493506494	3.616636528	1.848428835	7.211538462	15.83113456	9.345794393	12.24489796	12.7388535	15.92356688	0	9.090909091	3.095975232	3.533568905	2.96735905	4.158004158	8.333333333	4.255319149	6.968641115	0	2.421307506	2.369668246	5.235602094	10.20408163	2.028397566	2.036659878	4.291845494	6.896551724	0	17.09401709	2.132196162	0	3.623188406	7.547169811	4.608294931	11.11111111	0	13.95348837	6.779661017	6.993006993	4.291845494	0	7.547169811	0	4.016064257	6.230529595	10.30927835	14.98127341	6.012024048	2.336448598	18.72659176	14.54545455	3.703703704	4.08997955	10.16949153	19.08396947	11.36363636	6.993006993	15.26717557	4.415011038	3.184713376	2.88184438	0	9.04159132	12.98701299	4.329004329	3.389830508	8.438818565	11.79941003	1.680672269	6.507592191	2.314814815	7.092198582	5.089058524	15.625	9.677419355	0	k__Fungi;NA;NA;NA;NA;NA;NA
OTU_3555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.012072435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.763688761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;NA;NA;NA;NA;NA;NA
